season,team_id,avg_massey_rank,std_massey_rank,min_massey_rank,max_massey_rank,median_massey_rank
2022,1390,94.73,24.45,42.0,199.0,94.0
2023,1390,116.53,42.31,39.0,275.0,106.0
2024,1390,107.62,33.08,24.0,251.0,103.0
2003,1391,299.08,11.99,222.0,321.0,301.0
2004,1391,251.3,29.94,120.0,320.0,251.0
2005,1391,252.44,29.93,70.0,322.0,255.0
2006,1391,300.81,27.01,156.0,331.0,305.0
2007,1391,281.82,20.11,206.0,326.0,286.0
2008,1391,266.78,28.48,124.0,331.0,268.0
2009,1391,224.78,41.2,88.0,305.0,233.5
2010,1391,324.74,15.49,151.0,347.0,327.0
2011,1391,278.14,38.87,127.0,336.0,292.0
2012,1391,254.51,29.79,136.0,326.0,261.0
2013,1391,249.85,31.72,136.0,334.0,244.0
2014,1391,323.32,20.22,220.0,351.0,328.0
2015,1391,331.4,10.94,143.0,348.0,333.0
2016,1391,303.33,22.04,199.0,351.0,305.0
2017,1391,308.91,21.89,188.0,345.0,316.0
2018,1391,303.87,20.04,83.0,342.0,310.0
2019,1391,337.91,6.5,259.0,353.0,338.0
2020,1391,292.31,29.5,182.0,346.0,297.0
2021,1391,259.46,27.61,184.0,349.0,258.0
2022,1391,290.11,21.29,143.0,347.0,292.0
2023,1391,190.43,35.8,95.0,306.0,186.0
2024,1391,193.38,34.97,108.0,307.0,192.0
2003,1392,254.8,25.29,87.0,299.0,257.0
2004,1392,282.86,20.47,177.0,320.0,288.0
2005,1392,247.18,29.03,65.0,309.0,251.0
2006,1392,303.68,18.21,169.0,328.0,308.0
2007,1392,258.51,28.96,141.0,317.0,266.0
2008,1392,313.12,19.16,203.0,340.0,320.0
2009,1392,212.34,36.43,95.0,328.0,212.0
2010,1392,170.14,31.32,64.0,315.0,170.0
2011,1392,253.5,28.84,101.0,320.0,258.0
2012,1392,180.15,41.84,75.0,323.0,170.0
2013,1392,94.19,26.89,17.0,202.0,91.0
2014,1392,143.28,25.5,52.0,222.0,147.0
2015,1392,139.86,27.35,58.0,246.0,138.0
2016,1392,85.89,33.14,9.0,216.0,83.0
2017,1392,204.62,37.94,76.0,327.0,201.0
2018,1392,222.12,25.65,145.0,281.0,222.0
2019,1392,141.87,34.39,44.0,228.0,147.0
2020,1392,149.11,27.17,78.0,268.0,149.0
2021,1392,232.78,28.77,148.0,332.0,232.0
2022,1392,208.27,35.6,101.0,342.0,211.0
2023,1392,320.2,20.97,214.0,363.0,322.0
2024,1392,218.68,38.47,135.0,357.0,212.0
2003,1393,25.6,19.41,4.0,132.0,20.0
2004,1393,34.18,18.67,3.0,130.0,30.0
2005,1393,15.32,7.79,1.0,55.0,14.0
2006,1393,32.49,14.74,7.0,125.0,30.0
2007,1393,47.26,13.98,14.0,103.0,47.0
2008,1393,46.02,13.26,7.0,106.0,45.0
2009,1393,21.7,9.24,3.0,67.0,22.0
2010,1393,3.95,3.5,1.0,31.0,3.0
2011,1393,11.34,7.42,1.0,71.0,10.0
2012,1393,3.15,3.11,1.0,40.0,2.0
2013,1393,9.32,5.0,1.0,36.0,8.0
2014,1393,8.87,7.75,1.0,56.0,7.0
2015,1393,50.21,16.64,9.0,103.0,51.0
2016,1393,53.3,21.84,6.0,340.0,47.0
2017,1393,58.64,30.26,8.0,222.0,51.0
2018,1393,45.3,10.33,1.0,71.0,47.0
2019,1393,41.32,14.69,8.0,142.0,38.0
2020,1393,67.07,18.87,24.0,154.0,64.0
2021,1393,49.27,16.03,5.0,116.0,50.0
2022,1393,87.94,25.65,26.0,184.0,86.0
2023,1393,99.51,22.96,35.0,189.0,97.0
2024,1393,71.47,21.89,15.0,146.0,72.0
2003,1394,259.57,19.39,193.0,318.0,258.5
2004,1394,197.04,30.03,127.0,322.0,191.0
2005,1394,119.46,46.06,4.0,299.0,126.5
2006,1394,153.16,41.19,71.0,320.0,151.0
2007,1394,94.25,24.77,23.0,181.0,90.0
2008,1394,261.33,32.04,110.0,338.0,266.0
2009,1394,184.14,35.59,98.0,299.0,178.0
2010,1394,185.82,36.75,58.0,278.0,188.0
2011,1394,265.67,44.24,108.0,324.0,276.0
2012,1394,302.62,25.63,110.0,339.0,308.0
2013,1394,321.28,15.92,208.0,347.0,323.0
2014,1394,262.64,36.93,168.0,347.0,256.0
2015,1394,259.86,40.1,54.0,350.0,261.0
2016,1394,146.45,39.56,43.0,269.0,149.0
2017,1394,205.76,41.28,5.0,313.0,208.0
2018,1394,299.52,34.76,100.0,349.0,308.0
2019,1394,275.59,22.49,67.0,331.0,278.0
2020,1394,302.2,14.77,219.0,351.0,302.0
2021,1394,324.0,20.77,216.0,357.0,330.0
2022,1394,233.47,48.3,72.0,350.0,242.0
2023,1394,205.91,31.45,75.0,311.0,205.0
2024,1394,227.81,46.92,126.0,353.0,223.0
2003,1395,168.62,33.43,22.0,249.0,174.0
2004,1395,168.83,34.82,86.0,292.0,163.5
2005,1395,80.7,22.74,17.0,170.0,82.0
2006,1395,237.82,48.65,88.0,310.0,250.0
2007,1395,161.76,30.79,94.0,273.0,160.0
2008,1395,172.11,24.42,94.0,262.0,173.0
2009,1395,123.78,26.55,69.0,235.0,121.0
2010,1395,172.06,21.58,86.0,221.0,174.0
2011,1395,155.46,36.25,60.0,253.0,155.0
2012,1395,131.15,36.62,17.0,230.0,126.0
2013,1395,212.32,42.24,74.0,315.0,219.0
2014,1395,188.25,41.63,51.0,326.0,190.0
2015,1395,66.23,30.85,9.0,239.0,60.0
2016,1395,137.14,27.92,53.0,264.0,134.0
2017,1395,46.75,19.04,7.0,168.0,43.0
2018,1395,22.39,8.18,1.0,86.0,22.0
2019,1395,34.15,14.17,3.0,168.0,32.0
2020,1395,73.14,20.46,17.0,161.0,72.0
2021,1395,90.68,27.72,20.0,205.0,86.5
2022,1395,55.54,21.35,25.0,154.0,50.0
2023,1395,34.36,22.76,9.0,269.0,26.0
2024,1395,35.31,15.31,8.0,110.0,31.0
2003,1396,141.78,50.5,23.0,327.0,140.0
2004,1396,108.05,37.35,48.0,316.0,100.0
2005,1396,77.46,26.01,17.0,175.0,77.5
2006,1396,69.22,16.47,25.0,126.0,68.0
2007,1396,138.83,28.03,41.0,215.0,144.0
2008,1396,86.69,25.19,15.0,249.0,85.0
2009,1396,58.96,16.6,10.0,118.0,59.0
2010,1396,24.09,15.48,3.0,89.0,18.0
2011,1396,31.85,12.72,11.0,145.0,30.0
2012,1396,38.32,17.19,7.0,117.0,35.0
2013,1396,51.51,15.23,8.0,154.0,53.0
2014,1396,149.88,47.72,28.0,277.0,153.0
2015,1396,76.58,29.74,29.0,199.0,70.0
2016,1396,91.8,31.0,27.0,220.0,87.0
2017,1396,91.98,27.03,22.0,189.0,96.0
2018,1396,76.22,22.82,11.0,205.0,77.0
2019,1396,62.68,18.82,19.0,132.0,64.0
2020,1396,85.34,29.47,6.0,257.0,91.0
2021,1396,144.49,38.07,65.0,334.0,139.0
2022,1396,123.88,26.98,77.0,242.0,119.0
2023,1396,118.57,26.02,60.0,253.0,113.0
2024,1396,197.92,42.96,35.0,296.0,203.0
2003,1397,58.13,25.35,4.0,174.0,51.0
2004,1397,64.74,22.02,27.0,217.0,61.0
2005,1397,103.67,28.59,20.0,265.0,102.0
2006,1397,19.64,14.73,2.0,84.0,14.0
2007,1397,29.53,13.47,6.0,107.0,28.0
2008,1397,7.84,7.9,1.0,106.0,6.0
2009,1397,31.58,11.91,3.0,74.0,31.0
2010,1397,20.71,12.22,2.0,163.0,18.0
2011,1397,37.87,16.57,1.0,86.0,39.0
2012,1397,115.34,50.9,26.0,318.0,107.0
2013,1397,71.15,18.92,28.0,145.0,68.0
2014,1397,46.11,16.55,6.0,104.0,45.0
2015,1397,84.81,26.12,22.0,230.0,84.0
2016,1397,99.65,22.44,41.0,203.0,98.0
2017,1397,73.72,34.08,23.0,267.0,64.0
2018,1397,18.13,11.21,1.0,99.0,15.0
2019,1397,6.81,4.15,1.0,40.0,6.0
2020,1397,51.68,20.14,2.0,102.0,56.0
2021,1397,18.79,17.91,1.0,254.0,16.0
2022,1397,15.43,8.43,2.0,119.0,14.0
2023,1397,8.08,8.4,1.0,96.0,6.0
2024,1397,9.04,9.0,2.0,131.0,7.0
2003,1398,320.12,9.07,259.0,327.0,323.0
2004,1398,284.66,24.09,70.0,325.0,287.0
2005,1398,191.67,32.85,94.0,307.0,195.0
2006,1398,225.16,30.29,134.0,317.0,219.0
2007,1398,245.72,36.85,105.0,304.0,257.0
2008,1398,251.22,31.86,130.0,323.0,253.0
2009,1398,283.84,23.96,177.0,342.0,284.0
2010,1398,282.18,19.21,213.0,332.0,282.0
2011,1398,243.57,25.43,184.0,335.0,241.0
2012,1398,192.05,38.32,103.0,307.0,195.0
2013,1398,172.65,32.14,91.0,293.0,168.0
2014,1398,310.86,30.39,168.0,350.0,319.0
2015,1398,334.11,11.04,249.0,351.0,336.0
2016,1398,186.34,45.68,77.0,341.0,174.0
2017,1398,144.31,36.72,7.0,242.0,151.0
2018,1398,213.83,26.42,97.0,279.0,211.0
2019,1398,302.1,23.2,195.0,350.0,306.0
2020,1398,218.38,34.35,111.0,335.0,224.0
2021,1398,309.47,27.03,150.0,353.0,314.0
2022,1398,303.14,23.29,220.0,357.0,304.0
2023,1398,282.24,25.76,137.0,347.0,283.0
2024,1398,258.94,28.76,88.0,324.0,262.0
2003,1399,135.88,26.48,54.0,212.0,136.0
2004,1399,183.84,45.08,52.0,288.0,196.5
2005,1399,196.06,48.65,57.0,326.0,183.5
2006,1399,137.71,39.68,51.0,229.0,141.0
2007,1399,173.17,26.97,78.0,254.0,169.0
2008,1399,273.39,33.63,165.0,337.0,281.0
2009,1399,233.16,40.67,42.0,309.0,241.0
2010,1399,233.33,24.26,152.0,329.0,232.0
2011,1399,241.89,40.04,136.0,332.0,243.0
2012,1399,185.96,31.48,112.0,315.0,182.0
2013,1399,260.75,31.63,99.0,335.0,263.0
2014,1399,252.53,24.19,158.0,328.0,254.0
2015,1399,237.77,32.83,133.0,338.0,241.0
2016,1399,174.65,37.91,92.0,309.0,167.0
2017,1399,273.99,29.07,155.0,348.0,271.0
2018,1399,196.41,34.57,75.0,282.0,197.0
2019,1399,323.54,19.79,182.0,353.0,328.0
2020,1399,327.66,17.81,187.0,347.0,332.0
2021,1399,316.21,19.47,169.0,350.0,319.0
2022,1399,276.04,29.31,136.0,344.0,274.0
2023,1399,299.5,23.58,216.0,357.0,299.0
2024,1399,323.15,16.83,248.0,361.0,327.0
2003,1400,9.42,6.14,1.0,43.0,8.0
2004,1400,22.28,22.39,4.0,206.0,14.0
2005,1400,25.09,11.37,6.0,126.0,24.0
2006,1400,9.2,10.33,1.0,69.0,5.0
2007,1400,35.84,14.04,6.0,95.0,36.0
2008,1400,11.31,6.34,1.0,56.0,10.0
2009,1400,24.93,9.54,3.0,62.0,25.0
2010,1400,9.43,8.09,1.0,44.0,7.0
2011,1400,15.04,12.3,1.0,76.0,11.0
2012,1400,48.81,24.15,6.0,190.0,43.0
2013,1400,103.93,31.84,22.0,288.0,104.0
2014,1400,39.69,18.0,10.0,111.0,37.0
2015,1400,21.66,10.72,2.0,67.0,21.0
2016,1400,37.29,15.23,9.0,123.0,34.0
2017,1400,96.94,39.69,21.0,258.0,88.0
2018,1400,39.09,11.32,1.0,129.0,38.0
2019,1400,37.48,12.85,9.0,115.0,35.0
2020,1400,58.45,17.18,5.0,103.0,59.0
2021,1400,15.93,8.57,2.0,80.0,15.0
2022,1400,21.99,9.87,3.0,86.0,19.0
2023,1400,8.95,4.92,1.0,55.0,8.0
2024,1400,38.26,15.69,6.0,85.0,37.5
2003,1401,85.42,21.51,9.0,166.0,83.0
2004,1401,219.21,32.62,91.0,313.0,220.0
2005,1401,65.17,45.31,7.0,276.0,49.0
2006,1401,55.61,23.82,9.0,176.0,53.0
2007,1401,12.46,10.21,1.0,67.0,9.0
2008,1401,23.75,11.77,3.0,75.0,22.0
2009,1401,51.08,17.84,12.0,125.0,47.5
2010,1401,29.95,12.0,5.0,66.0,28.0
2011,1401,26.94,13.42,7.0,215.0,25.0
2012,1401,118.84,37.25,15.0,242.0,121.0
2013,1401,80.06,23.42,7.0,284.0,82.0
2014,1401,108.43,24.31,16.0,224.0,107.0
2015,1401,53.23,15.59,23.0,132.0,51.0
2016,1401,20.6,9.02,4.0,72.0,20.0
2017,1401,65.07,22.52,10.0,158.0,65.0
2018,1401,25.06,11.97,1.0,76.0,26.0
2019,1401,104.97,29.0,26.0,307.0,102.0
2020,1401,154.74,49.34,25.0,325.0,145.0
2021,1401,120.86,32.14,33.0,260.0,120.0
2022,1401,66.27,17.87,22.0,168.0,66.0
2023,1401,53.9,32.31,7.0,233.0,46.0
2024,1401,43.0,21.37,2.0,145.0,42.5
2003,1402,176.44,34.38,62.0,295.0,177.0
2004,1402,242.42,26.53,142.0,316.0,245.0
2005,1402,245.32,30.49,76.0,317.0,250.5
2006,1402,317.44,15.91,240.0,333.0,323.0
2007,1402,304.58,15.91,223.0,332.0,308.0
2008,1402,271.89,20.13,175.0,323.0,273.0
2009,1402,244.38,36.44,124.0,335.0,246.0
2010,1402,264.39,25.83,161.0,335.0,262.0
2011,1402,265.07,36.69,118.0,340.0,268.0
2012,1402,268.18,33.43,141.0,331.0,276.0
2013,1402,270.16,25.76,128.0,330.0,273.0
2014,1402,277.78,22.46,181.0,349.0,279.0
2015,1402,224.2,36.93,91.0,312.0,231.0
2016,1402,234.6,28.46,92.0,317.0,235.0
2017,1402,216.11,36.44,97.0,324.0,213.0
2018,1402,219.55,28.6,125.0,342.0,215.5
2019,1402,112.87,33.18,32.0,252.0,110.0
2020,1402,137.13,30.43,52.0,292.0,134.0
2021,1402,160.9,38.64,71.0,314.0,159.0
2022,1402,132.0,27.87,62.0,241.0,130.0
2023,1402,213.85,28.16,113.0,316.0,214.0
2024,1402,221.4,31.25,99.0,298.0,222.0
2003,1403,35.42,11.26,3.0,79.0,36.0
2004,1403,24.38,9.73,3.0,88.0,23.0
2005,1403,34.67,18.57,5.0,161.0,29.0
2006,1403,118.76,37.58,18.0,240.0,116.0
2007,1403,50.44,13.21,12.0,96.0,51.0
2008,1403,72.44,17.19,21.0,139.0,70.0
2009,1403,104.19,28.8,20.0,203.0,104.0
2010,1403,60.35,22.31,6.0,153.0,62.0
2011,1403,142.89,32.81,48.0,237.0,143.0
2012,1403,199.7,35.41,68.0,297.0,201.0
2013,1403,203.72,42.48,76.0,313.0,207.0
2014,1403,106.11,27.03,54.0,221.0,102.0
2015,1403,130.07,31.96,42.0,252.0,130.0
2016,1403,48.24,22.66,3.0,169.0,44.0
2017,1403,46.63,16.88,3.0,133.0,43.0
2018,1403,15.08,9.75,1.0,82.0,13.0
2019,1403,13.33,7.16,1.0,69.0,11.0
2020,1403,32.97,19.45,2.0,152.0,29.0
2021,1403,21.83,10.33,2.0,70.0,20.0
2022,1403,21.24,18.43,5.0,219.0,15.0
2023,1403,56.44,27.36,5.0,149.0,54.0
2024,1403,37.63,16.42,9.0,140.0,34.0
2003,1404,193.42,34.78,69.0,264.0,198.0
2004,1404,242.05,28.97,118.0,315.0,249.0
2005,1404,291.6,33.77,115.0,326.0,304.0
2006,1404,231.75,31.81,102.0,301.0,227.0
2007,1404,305.97,13.67,200.0,324.0,310.0
2008,1404,255.68,30.26,125.0,330.0,258.0
2009,1404,157.0,48.13,53.0,300.0,146.0
2010,1404,325.27,29.84,120.0,346.0,335.0
2011,1404,306.0,15.25,240.0,343.0,308.0
2012,1404,316.82,27.39,118.0,341.0,327.0
2013,1404,321.79,17.29,153.0,346.0,326.0
2014,1404,321.25,13.2,244.0,351.0,324.0
2015,1404,184.23,43.75,26.0,339.0,179.0
2016,1404,227.95,28.75,144.0,317.0,225.0
2017,1404,184.52,36.48,48.0,283.0,187.0
2018,1404,287.88,27.34,158.0,349.0,293.0
2019,1404,300.17,23.09,143.0,337.0,302.0
2020,1404,304.78,26.4,134.0,342.0,311.0
2021,1404,321.09,36.27,8.0,352.0,332.0
2022,1404,308.73,21.13,226.0,356.0,310.0
2023,1404,265.92,30.18,172.0,356.0,265.0
2024,1404,233.94,35.83,120.0,340.0,239.0
2003,1405,138.37,28.45,59.0,249.0,140.5
2004,1405,83.22,27.06,17.0,175.0,87.0
2005,1405,123.68,34.68,47.0,310.0,117.5
2006,1405,132.79,28.18,76.0,246.0,134.5
2007,1405,119.83,30.04,76.0,273.0,110.0
2008,1405,190.09,32.93,65.0,311.0,189.0
2009,1405,286.93,35.54,106.0,334.0,299.0
2010,1405,315.16,15.76,212.0,341.0,319.0
2011,1405,312.72,24.44,152.0,341.0,320.0
2012,1405,225.57,40.95,71.0,343.0,221.0
2013,1405,195.12,28.55,100.0,316.0,190.0
2014,1405,69.2,33.03,12.0,229.0,66.0
2015,1405,99.51,25.93,32.0,266.0,94.0
2016,1405,131.73,24.69,58.0,243.0,131.5
2017,1405,148.58,23.38,63.0,259.0,148.0
2018,1405,124.42,31.41,43.0,250.0,117.0
2019,1405,64.26,20.24,20.0,191.0,61.0
2020,1405,141.07,37.19,21.0,240.0,143.0
2021,1405,76.43,25.56,14.0,193.0,72.5
2022,1405,83.32,25.59,19.0,232.0,80.0
2023,1405,98.44,22.71,28.0,180.0,98.0
2024,1405,126.65,26.1,39.0,250.0,126.0
2003,1406,305.31,18.61,213.0,324.0,312.0
2004,1406,287.42,14.67,200.0,322.0,286.0
2005,1406,282.89,29.09,126.0,328.0,291.0
2006,1406,230.02,37.15,154.0,318.0,221.0
2007,1406,156.53,19.46,76.0,216.0,160.0
2008,1406,233.15,25.83,120.0,305.0,235.0
2009,1406,232.78,38.45,59.0,308.0,241.0
2010,1406,264.27,24.91,149.0,328.0,266.0
2011,1406,278.1,26.31,190.0,338.0,279.0
2012,1406,332.39,15.35,223.0,345.0,337.0
2013,1406,201.03,42.0,117.0,342.0,190.0
2014,1406,137.96,26.38,50.0,220.0,137.0
2015,1406,242.02,45.54,63.0,315.0,256.0
2016,1406,166.62,34.69,101.0,289.0,157.5
2017,1406,134.74,23.9,71.0,265.0,132.0
2018,1406,123.05,35.32,11.0,215.0,124.0
2019,1406,278.7,26.48,133.0,347.0,280.5
2020,1406,166.77,25.1,72.0,292.0,164.0
2021,1406,262.45,35.86,162.0,340.0,270.0
2022,1406,103.49,40.61,30.0,307.0,95.0
2023,1406,131.82,28.33,16.0,211.0,136.0
2024,1406,166.03,32.42,72.0,297.0,158.0
2003,1407,101.85,34.91,36.0,232.0,96.0
2004,1407,80.23,26.29,19.0,202.0,78.0
2005,1407,251.66,41.48,92.0,330.0,246.0
2006,1407,202.9,29.67,91.0,273.0,205.0
2007,1407,221.32,19.88,135.0,288.0,222.0
2008,1407,230.98,29.81,142.0,317.0,235.0
2009,1407,206.17,57.07,67.0,320.0,201.0
2010,1407,175.64,23.96,103.0,321.0,180.0
2011,1407,284.43,26.62,122.0,342.0,288.0
2012,1407,246.53,27.11,131.0,300.0,250.0
2013,1407,265.59,27.15,83.0,325.0,269.0
2014,1407,262.52,20.71,162.0,311.0,265.0
2015,1407,291.51,21.38,149.0,339.0,296.0
2016,1407,271.33,25.15,154.0,323.0,275.0
2017,1407,192.75,41.28,44.0,315.0,186.5
2018,1407,191.66,33.99,66.0,292.0,187.0
2019,1407,211.95,32.01,73.0,317.0,209.0
2020,1407,281.68,25.57,192.0,346.0,283.0
2021,1407,265.04,33.17,125.0,334.0,269.0
2022,1407,195.24,41.37,116.0,301.0,191.0
2023,1407,146.82,28.34,56.0,334.0,143.0
2024,1407,168.17,49.34,67.0,335.0,148.0
2003,1408,146.28,42.01,36.0,261.0,137.5
2004,1408,185.1,43.05,26.0,316.0,185.0
2005,1408,235.57,43.04,104.0,329.0,236.0
2006,1408,229.5,33.36,109.0,303.0,229.0
2007,1408,169.61,34.16,94.0,257.0,164.0
2008,1408,133.15,28.47,63.0,228.0,135.0
2009,1408,206.22,32.39,88.0,284.0,209.0
2010,1408,222.49,37.27,85.0,295.0,227.0
2011,1408,183.33,36.84,81.0,290.0,182.0
2012,1408,149.48,38.75,14.0,266.0,147.0
2013,1408,142.14,30.96,73.0,270.0,139.0
2014,1408,237.96,43.32,59.0,323.0,243.0
2015,1408,160.2,39.12,61.0,309.0,159.0
2016,1408,209.24,22.82,123.0,280.0,208.0
2017,1408,271.41,34.5,137.0,344.0,277.0
2018,1408,138.14,31.9,62.0,297.0,138.0
2019,1408,272.24,43.85,107.0,334.0,285.0
2020,1408,169.92,32.99,74.0,340.0,173.5
2021,1408,164.1,31.41,54.0,276.0,162.0
2022,1408,148.47,48.05,66.0,302.0,136.0
2023,1408,97.04,24.67,21.0,191.0,92.0
2024,1408,115.19,25.86,38.0,208.0,114.0
2003,1409,63.51,21.05,13.0,157.0,63.0
2004,1409,152.33,39.84,31.0,283.0,157.0
2005,1409,211.67,45.92,86.0,310.0,215.0
2006,1409,217.67,32.61,107.0,287.0,222.0
2007,1409,106.2,23.32,10.0,185.0,109.0
2008,1409,127.22,30.44,36.0,230.0,131.0
2009,1409,66.5,15.4,28.0,128.0,64.0
2010,1409,63.5,16.98,14.0,124.0,66.0
2011,1409,100.78,18.28,26.0,164.0,99.0
2012,1409,115.78,30.25,57.0,258.0,109.0
2013,1409,155.32,27.13,62.0,268.0,154.0
2014,1409,136.11,42.32,32.0,317.0,132.0
2015,1409,77.72,32.63,20.0,301.0,72.0
2016,1409,67.62,15.67,21.0,138.0,65.0
2017,1409,137.97,30.62,64.0,290.0,132.0
2018,1409,113.71,20.86,66.0,247.0,113.0
2019,1409,109.1,22.88,49.0,192.0,111.0
2020,1409,100.76,35.23,33.0,322.0,93.0
2021,1409,103.08,35.46,15.0,284.0,101.0
2022,1409,168.71,34.82,69.0,269.0,164.0
2023,1409,265.67,44.36,67.0,341.0,273.0
2024,1409,183.12,30.0,59.0,319.0,181.0
2003,1410,300.66,11.26,233.0,320.0,304.0
2004,1410,272.69,38.93,151.0,324.0,287.0
2005,1410,229.32,39.89,93.0,321.0,230.0
2006,1410,315.75,15.61,227.0,332.0,319.0
2007,1410,253.5,26.4,108.0,324.0,255.0
2008,1410,269.68,22.54,174.0,327.0,271.0
2009,1410,315.08,19.05,231.0,342.0,320.0
2010,1410,321.25,17.84,218.0,346.0,325.0
2011,1410,330.52,15.64,160.0,345.0,334.0
2012,1410,305.67,18.47,205.0,342.0,307.0
2013,1410,301.59,22.65,210.0,345.0,304.0
2014,1410,309.37,17.26,198.0,347.0,310.0
2015,1410,310.17,28.16,129.0,345.0,320.0
2016,1410,333.1,21.29,128.0,351.0,339.0
2017,1410,294.42,27.01,166.0,349.0,299.0
2018,1410,240.93,29.0,179.0,351.0,235.0
2019,1410,195.62,35.0,124.0,342.0,188.0
2020,1410,274.17,29.95,189.0,350.0,273.0
2021,1410,229.85,39.5,111.0,352.0,224.0
2022,1410,284.87,31.48,112.0,347.0,290.0
2023,1410,261.41,38.85,164.0,359.0,257.0
2024,1410,317.98,18.5,193.0,354.0,322.0
2003,1411,236.22,36.24,114.0,324.0,241.0
2004,1411,273.62,19.0,170.0,325.0,275.0
2005,1411,301.55,26.26,99.0,325.0,310.0
2006,1411,318.0,9.93,270.0,331.0,321.0
2007,1411,272.29,38.87,143.0,332.0,277.0
2008,1411,318.5,21.2,215.0,339.0,325.0
2009,1411,325.97,15.53,248.0,347.0,329.0
2010,1411,248.44,35.18,70.0,341.0,246.0
2011,1411,236.62,39.61,84.0,338.0,237.0
2012,1411,266.6,28.8,161.0,325.0,269.0
2013,1411,220.11,49.08,76.0,338.0,219.0
2014,1411,263.65,29.97,120.0,337.0,268.0
2015,1411,204.73,46.58,91.0,333.0,199.0
2016,1411,228.29,43.74,127.0,347.0,221.0
2017,1411,178.22,40.68,39.0,297.0,181.0
2018,1411,243.9,37.06,119.0,346.0,246.0
2019,1411,212.64,34.33,65.0,346.0,213.0
2020,1411,239.57,33.7,125.0,325.0,239.0
2021,1411,223.48,36.48,94.0,352.0,223.5
2022,1411,208.71,35.0,102.0,348.0,206.0
2023,1411,286.51,36.93,144.0,348.0,299.0
2024,1411,287.32,27.43,187.0,358.0,287.0
2003,1412,92.58,20.39,29.0,151.0,93.0
2004,1412,44.96,13.46,7.0,97.0,42.0
2005,1412,51.11,13.14,10.0,107.0,51.0
2006,1412,49.98,19.77,13.0,123.0,44.0
2007,1412,107.73,20.92,45.0,175.0,109.0
2008,1412,75.2,21.99,23.0,190.0,72.0
2009,1412,54.37,14.42,5.0,99.0,53.0
2010,1412,45.44,18.18,9.0,119.0,44.0
2011,1412,59.26,16.39,26.0,123.0,59.0
2012,1412,153.34,38.42,28.0,306.0,150.0
2013,1412,160.71,24.1,67.0,248.0,162.0
2014,1412,126.01,29.47,50.0,218.0,128.0
2015,1412,181.5,46.68,86.0,320.0,168.0
2016,1412,98.86,24.89,21.0,225.0,98.0
2017,1412,151.13,29.63,75.0,256.0,151.0
2018,1412,129.31,31.26,37.0,244.0,124.0
2019,1412,163.33,23.78,73.0,277.0,161.0
2020,1412,175.79,27.01,60.0,334.0,178.0
2021,1412,86.68,22.47,11.0,174.0,86.0
2022,1412,52.96,15.77,18.0,146.0,52.0
2023,1412,62.72,17.87,16.0,176.0,63.0
2024,1412,129.56,44.07,34.0,321.0,121.0
2005,1413,256.32,20.88,168.0,330.0,257.0
2006,1413,283.65,20.03,160.0,318.0,286.0
2007,1413,305.83,14.01,258.0,334.0,308.0
2008,1413,287.88,25.51,161.0,328.0,295.0
2009,1413,237.91,32.18,136.0,323.0,238.0
2010,1413,263.86,28.71,165.0,333.0,265.0
2011,1413,257.67,27.71,178.0,331.0,261.0
2012,1413,330.64,16.54,214.0,345.0,335.0
2013,1413,218.61,39.7,28.0,339.0,212.0
2014,1413,308.31,22.01,205.0,343.0,312.0
2015,1413,125.64,51.06,22.0,320.0,117.0
2016,1413,229.56,41.49,83.0,310.0,239.0
2017,1413,215.78,31.68,82.0,310.0,214.0
2018,1413,131.27,32.69,26.0,298.0,128.0
2019,1413,252.38,31.71,121.0,319.0,254.0
2020,1413,246.65,30.68,136.0,342.0,242.0
2021,1413,229.95,28.43,114.0,315.0,229.0
2022,1413,211.03,34.4,51.0,338.0,211.0
2023,1413,170.59,20.35,106.0,239.0,170.0
2024,1413,192.03,39.96,111.0,312.0,182.0
2003,1414,113.52,26.1,52.0,243.0,109.0
2004,1414,179.33,32.86,72.0,274.0,182.0
2005,1414,170.49,34.95,32.0,283.0,170.0
2006,1414,154.32,37.57,54.0,279.0,150.5
2007,1414,171.29,20.25,104.0,269.0,172.0
2008,1414,174.4,22.76,99.0,300.0,174.5
2009,1414,253.91,35.71,126.0,333.0,255.0
2010,1414,229.15,32.68,99.0,309.0,237.0
2011,1414,234.07,31.85,149.0,327.0,237.0
2012,1414,258.68,21.97,174.0,337.0,258.0
2013,1414,164.36,32.93,82.0,284.0,160.0
2014,1414,115.96,21.64,59.0,223.0,112.0
2015,1414,123.46,29.61,39.0,226.0,119.0
2016,1414,89.99,19.26,26.0,190.0,89.0
2017,1414,160.48,32.6,55.0,294.0,158.0
2018,1414,180.61,31.85,103.0,303.0,178.0
2019,1414,92.14,24.49,28.0,171.0,94.0
2020,1414,124.39,24.68,48.0,269.0,121.0
2021,1414,127.82,33.34,41.0,344.0,120.0
2022,1414,116.92,31.28,33.0,262.0,118.0
2023,1414,99.54,21.34,21.0,187.0,99.0
2024,1414,82.63,19.87,18.0,240.0,81.0
2003,1415,275.9,20.69,179.0,323.0,276.0
2004,1415,214.92,28.98,117.0,310.0,210.0
2005,1415,235.58,32.97,141.0,310.0,237.5
2006,1415,304.5,21.02,161.0,330.0,308.0
2007,1415,310.27,17.33,196.0,333.0,314.0
2008,1415,294.21,20.44,194.0,330.0,298.0
2009,1415,200.7,28.57,114.0,307.0,200.5
